ID,prefecture,latitude,longitude,power
14703,08,36.252779,140.443418,2.5275
14704,08,35.922951,140.255387,1.9008
14705,09,36.567247,140.136728,1.9396
14706,10,36.454224,138.575381,0.7588
14707,10,36.296096,138.901727,0.9
14708,10,36.243939,138.955024,2.274
14709,10,36.572983,138.822296,0.8459
14710,10,36.265368,139.403928,0.8398
14711,10,36.265748,139.598591,0.8258
14712,10,36.401099,138.985606,1.506
14713,10,36.483944,138.771696,0.9108
14714,10,36.485353,138.771547,0.9108
14715,10,36.254379,139.473139,0.7207
14717,10,36.307426,139.419124,1.001
14718,10,36.132233,139.033931,1.804
14719,10,36.296354,138.900799,0.816
14722,10,36.635129,138.813666,1.5038
14723,10,36.639916,138.808720,1.5696
14724,10,36.241850,139.440250,0.91
14725,10,36.270156,138.945881,2.0407
14726,10,36.492570,138.539114,0.7128
14727,10,36.531991,139.072773,0.9086
14728,10,36.533764,139.068145,0.9086
14729,10,36.369286,138.855601,0.702
14730,10,36.590830,139.077043,1.6262
14731,11,36.196385,139.555171,0.81
14732,11,36.104033,139.371327,0.9101
14734,11,36.110445,139.322798,1.0032
14735,11,36.106602,139.177357,0.9244
14736,14,35.514756,139.357393,1.0117
14737,12,35.745601,140.417924,1
14738,12,35.630184,140.243179,1.0091
14739,12,35.632395,140.242059,1.944
14740,12,35.497197,140.175110,1.89
14741,12,35.774403,140.033184,1.7346
14742,12,35.570062,140.246885,1.0982
14743,12,35.467363,140.152980,0.8712
14744,12,35.886423,140.398403,1.3497
14745,12,35.846821,140.560827,1.5262
14746,12,35.764239,140.514648,0.9792
14747,12,35.456872,140.096869,1.3002
14748,16,36.803780,137.429304,1.2595
14749,16,36.795241,136.994351,0.8998
14751,10,36.397378,139.047721,1.3868
14754,33,34.612199,133.828421,0.765
14757,25,35.067752,136.100857,1.8485
14758,42,33.215697,129.638058,2.8916
14759,16,36.704058,136.836066,2.55764
14760,17,37.059468,136.756210,0.9828
14761,17,37.115663,136.968072,0.9843
14762,17,36.868886,136.767841,0.8645
14763,17,37.469259,137.204544,1.0299
14764,17,36.818192,136.745829,2.9991
14765,17,36.327429,136.296465,2.4895
14766,17,36.947463,136.797414,1.0922
14767,18,35.969988,136.074272,0.7722
14768,20,36.189127,137.890149,1.1892
14769,20,35.898900,137.967059,0.8201
14770,20,35.587940,137.927597,0.867
14771,20,36.591248,138.086480,0.9266
14772,22,34.875829,137.661863,2.3508
14773,23,34.774159,136.892598,0.7942
14774,23,35.145522,136.711143,1.2956
14775,23,34.774469,136.880147,0.7128
14776,23,34.835884,136.901299,1.0248
14777,23,35.151914,137.529716,0.8991
14778,21,35.501891,137.415481,0.7568
14779,24,34.856208,136.164213,0.79
14780,24,34.917195,136.478171,0.756
14781,24,34.714368,136.137006,1.738
14783,34,34.343192,132.632458,7.221
14784,24,34.712685,136.137293,1.815
14785,24,34.878466,136.522904,0.7741
14786,24,34.641542,136.544988,1.1088
14787,24,35.044774,136.657156,1.58
14788,29,34.713951,135.999761,2.1888
14789,29,34.333528,135.677088,1.2672
14790,27,34.508881,135.382142,1.3104
14791,27,34.616739,135.432895,1.4883
14792,26,35.460394,135.276510,0.7956
14793,25,34.963021,136.199944,0.832
14794,38,33.119593,132.492626,1.3888
14795,28,34.731253,134.986184,0.708
14798,32,34.377302,132.006905,1.3
14799,32,35.185276,132.532101,1.0252
14800,31,35.389600,133.901705,12.5
14801,31,35.537530,134.283999,1.56
14802,31,35.497456,134.304893,2.35
14803,33,34.820581,133.487137,1.056
14804,33,34.502605,133.767816,0.7296
14805,34,34.395291,132.871716,1.1232
14806,35,34.154639,130.956272,2.6218
14807,40,33.584355,130.688372,2.1778
14808,40,33.592633,130.689160,1.2157
14809,40,33.714139,130.896617,0.7261
14810,40,33.531601,130.230111,1.0678
14811,40,33.774097,130.663901,1.99
14812,42,32.953960,129.973604,1.2028
14813,42,32.824213,130.279830,1.5015
14814,43,32.677961,130.829811,0.864
14815,43,32.237521,130.732399,0.9302
14816,43,32.892134,130.849268,1.4284
14817,43,32.593426,130.748929,2.7827
14818,43,32.841401,131.083167,1.6698
14819,46,31.428747,130.284030,0.7826
14820,46,32.042600,130.323263,0.9216
14821,46,31.797736,130.283559,1.7204
14822,46,31.426116,130.398632,0.7142
14823,46,32.157172,130.163169,1.03
14824,46,31.427050,130.769760,2.156
14825,07,37.614604,140.586677,1.482
14836,07,37.535075,140.027091,5.376
14837,01,42.648064,143.150662,1.3433
14839,01,42.640528,143.143237,1.8018
14840,01,43.311342,145.590122,2.9848
14841,01,43.321900,145.624988,3.0096
14842,01,42.758660,143.394763,1.584
14843,01,42.766491,141.652276,4.027
14844,01,43.118960,141.292028,1.0648
14845,07,37.557679,140.340938,0.7737
14846,07,37.554712,140.346491,1.1088
14847,07,37.489642,140.445259,0.7394
14848,08,35.901346,140.235382,2.4684
14850,12,35.486384,140.347143,0.8925
14851,12,35.719171,140.305039,1.2083
14852,10,36.494488,138.962266,1.5152
14853,10,36.495690,138.949433,1.627
14854,10,36.323723,139.222263,1.1754
14855,12,35.864621,140.520071,14.3774
14856,11,36.179001,139.554216,0.8806
14857,11,35.807765,139.546296,2.6352
14858,22,35.018623,138.197350,1.1662
14859,23,35.052680,136.810315,2.3595
14860,23,34.699252,137.353692,1.3464
14861,23,35.337261,136.932739,0.7332
14862,24,34.606186,136.564896,0.708
14863,21,35.410824,137.493343,0.9558
14864,16,36.688562,137.120465,1.0592
14865,25,35.331334,136.394695,1.0635
14866,28,34.776052,134.966402,0.8601
14867,28,34.271710,134.694056,1.3095
14868,34,34.441809,132.745247,0.864
14869,33,34.632957,133.517157,0.7314
14870,02,40.354637,141.256655,1.8769
14871,33,34.520344,133.661732,1.6884
14872,34,34.418404,132.410106,0.9016
14873,34,34.418769,132.410115,1.236
14875,36,34.104723,134.368940,0.7021
14876,40,33.563694,130.528549,1.8304
14877,42,33.180693,129.672202,1.9947
14878,44,33.154468,131.228069,0.714
14879,45,32.386373,131.492581,30.5114
14882,33,34.940036,133.394974,36.4032
14885,07,37.509815,141.032206,20
14887,08,36.605847,140.374482,40.8633
14888,33,34.981528,134.244090,257.7408
14889,23,35.153339,137.270274,62.0461
14890,29,34.653892,135.807172,0.7464
14891,11,36.063568,139.740215,1.1611
14892,46,31.263135,130.429423,6.5852
14894,08,36.533561,140.370821,2.9978
14895,21,35.290376,137.217017,1.6768
14896,40,33.685300,130.762143,0.8434
14897,01,42.854669,141.700321,0.9176
14898,01,42.602420,140.711664,1.32
14899,01,43.017605,141.700746,1.5155
14900,02,40.635796,141.219962,7.2072
14901,05,40.138644,140.047239,1.4671
14902,04,38.761013,140.940956,1.8525
14903,04,38.468431,141.182684,1.188
14904,07,37.512194,140.434126,0.9728
14905,07,37.322739,140.401013,1.0459
14906,08,35.946768,140.287100,2.207
14907,08,35.967753,140.076378,2.712
14908,08,36.595266,140.326534,1.328
14909,08,35.940939,140.018909,1.483
14910,08,36.457784,140.391202,4.3143
14911,08,36.058753,139.927790,0.7998
14912,09,36.769204,139.910970,22.8165
14913,09,36.725955,139.786703,1.0199
14914,10,36.346002,139.123298,1.071
14915,10,36.318791,139.228034,0.704
14916,13,35.632021,139.330473,1.3464
14917,12,35.686848,139.988328,2.16
14918,12,35.855951,140.373163,1.7587
14919,12,35.809696,140.405934,1.2052
14922,22,35.182771,138.940920,1.6416
14923,22,35.027780,138.410788,0.9172
14924,22,34.776503,137.959150,0.8174
14925,22,34.783663,137.650375,1.9831
14926,22,34.828341,138.102401,1.0152
14927,20,36.030322,137.921266,1.2456
14928,20,36.297371,138.339212,10.1036
14929,16,36.970519,137.646440,1.0752
14930,16,36.702618,137.244816,0.7128
14931,17,37.455760,137.316243,1.224
14932,17,36.334480,136.434944,1.042
14933,21,35.252054,136.599699,1.0126
14934,21,35.386252,137.091974,2.074
14935,24,33.811925,136.040111,0.756
14936,24,34.852159,136.554621,2.5102
14937,25,35.187096,136.265478,2.2356
14938,25,35.426379,136.034375,0.9462
14939,25,35.111374,136.137500,1.1793
14940,27,34.313318,135.145264,0.7661
14941,37,34.336988,133.877256,0.98
14942,36,33.979507,134.613557,0.7398
14943,31,35.576352,134.312939,1.43
14944,33,35.091397,134.088938,0.7687
14945,34,34.473241,133.254654,0.7589
14946,34,34.166111,132.531642,1.575
14947,34,34.418418,132.251657,25.3764
14948,35,34.097931,132.133626,1.4477
14949,40,33.347770,130.732261,1.0099
14950,46,31.882574,130.328133,1.2062
14951,46,31.255377,130.636473,0.8844
14952,46,31.400022,130.820747,2.3948
14953,33,34.677501,134.080495,2.403
14967,34,34.462089,132.374553,0.8246
14968,01,44.262862,143.451931,15.7046
14969,01,43.303624,144.616499,2.1823
14970,01,43.326264,141.423325,1.0485
14971,01,43.328116,145.603456,0.9966
14972,01,42.841367,141.679281,2.1123
14973,01,43.160015,141.327284,1.8139
14974,01,42.476068,141.135524,22.0057
14975,03,39.610766,142.028205,1.98
14976,03,39.646345,142.016451,0.8923
14977,03,40.260876,141.743712,12.0054
14978,03,39.881338,141.088795,2.6015
14979,24,34.659585,136.206021,1.2826
14980,24,34.646586,136.197711,1.2439
14981,24,34.745893,136.144045,1.2139
14982,24,34.697212,136.171507,0.8742
14983,04,38.395944,140.863872,2.4004
14984,04,38.482809,140.957782,2.8803
14986,04,38.418890,141.058796,0.8391
14987,46,31.210207,130.594437,17.5929
14988,06,37.873546,140.122803,3.564
14989,07,37.440242,140.438165,0.9071
14990,08,35.960346,140.297831,2.3686
14991,08,36.351918,140.229002,12.005
14992,08,35.999930,140.491396,1.4284
14993,08,36.540740,140.577591,2
14994,08,35.994612,140.476648,2.2814
14995,08,36.302315,140.501615,1.0639
14996,08,36.522201,140.382942,1.2826
14997,12,35.560886,140.239581,3.78
14998,11,35.980391,139.325892,1.0065
14999,11,36.050444,139.404630,1.9328
15000,15,37.882684,138.292657,0.7736
15001,19,35.505432,138.814542,1.8251
15002,20,36.313054,138.383937,2.511
15003,20,35.478033,137.734647,1.9588
15004,20,36.311951,137.980614,1.3043
15005,23,34.872395,137.422950,2.1966
15006,21,35.244990,136.622275,0.8465
15007,21,35.469592,137.457472,0.7425
15009,24,34.821867,136.431055,0.7002
15010,24,35.061223,136.484707,1.7446
15011,24,35.054063,136.483778,2.8667
15012,24,35.045895,136.590314,0.8184
15013,25,35.133959,136.002643,1.512
15014,26,35.272132,135.185313,0.9878
15015,27,34.563318,135.420513,1.3332
15016,27,34.800300,135.558595,1.1721
15017,27,34.877216,135.547371,1.0878
15018,28,34.769633,135.025289,1.6335
15019,28,34.841017,134.453348,0.9331
15020,28,34.924057,134.944537,0.8052
15021,28,34.889141,135.068615,2.808
15022,34,34.467451,133.014360,0.84791
15024,35,34.018326,131.315435,1.56
15025,35,34.110338,131.325581,0.9004
15026,37,34.233001,133.982087,1.6428
15027,37,34.219921,133.953706,1.3859
15028,38,33.701600,132.869750,3.024
15029,40,33.669034,130.645856,1.9849
15030,40,33.550370,130.722029,20.3673
15031,44,33.345078,131.425424,1.4041
15032,46,31.316173,130.425579,0.7669
15033,46,31.472873,130.310222,30.7389
15034,26,35.321997,135.238086,2.1145
15035,33,34.559251,133.540561,2.66
15036,08,36.159353,140.450829,2.4866
15038,46,31.461564,130.940239,100.0035
15049,40,33.930947,130.753222,0.8939
15051,40,33.519066,130.345910,1.0049
15052,25,35.354455,136.009004,13.1797
15055,23,35.216291,137.224023,2.5092
15057,01,43.433430,144.412316,2.34
15058,01,43.641958,145.129890,2.052
15059,01,43.568099,144.989525,1.9269
15060,01,43.117127,141.594990,1.5
15061,01,42.947325,144.468707,2.1312
15062,01,43.259380,141.929552,2.165
15063,02,40.645391,141.022897,8.3958
15064,04,38.500684,140.963899,28.8083
15065,04,38.402560,141.195006,1.3478
15066,04,38.324630,140.863809,0.784
15067,04,38.471062,141.056976,1.1256
15068,07,37.615418,140.460836,0.9124
15069,07,37.346571,140.973713,34.7443
15070,07,37.325885,141.005844,0.7128
15071,07,37.306410,140.567265,32.8399
15072,07,37.246227,140.628970,14.2819
15073,08,36.283789,140.075023,1.488
15074,08,36.080858,140.441033,2.76
15075,08,35.975549,140.078789,0.8345
15076,08,36.658125,140.607157,16.0133
15077,08,36.217701,139.787038,1.4875
15078,08,36.129918,140.506492,2.4179
15079,08,36.229710,139.812178,1.4
15080,08,36.481685,140.446964,0.9377
15081,08,36.096897,139.866076,0.7683
15082,08,35.993797,140.478783,1.7968
15083,12,35.234477,140.112512,36.1317
15084,42,33.213149,129.623235,2.1274
15085,34,34.615607,132.773828,1.6746
15086,08,36.664088,140.628266,17.6904
15087,08,36.772309,140.688857,2.5405
15088,12,35.775677,140.242905,2.1015
15089,12,35.468952,140.074863,2.8795
15090,12,36.045434,139.808530,0.9104
15091,12,35.451756,140.091041,0.9088
15092,12,35.161457,140.275213,32.1581
15093,12,35.852721,140.292014,1.12
15094,12,35.792553,140.434795,0.8008
15095,14,35.212641,139.655540,1.22298
15096,14,35.337000,139.422937,0.9408
15097,11,36.158422,139.269293,0.7296
15098,11,36.043648,139.415659,2.1735
15099,11,36.118035,139.659786,0.916
15100,11,36.109286,139.666290,1.5206
15101,11,36.047975,139.438843,0.792
15102,09,36.350807,139.879952,1.5216
15103,09,36.903991,140.114957,8.1993
15104,10,36.343408,139.396578,0.73
15105,10,36.512371,139.247824,2.9952
15106,10,36.323963,139.224715,0.7484
15107,10,36.623124,138.894159,1.6992
15108,10,36.321007,139.217803,0.8407
15109,15,37.024545,138.218451,0.9016
15110,16,36.737584,137.053730,1.8141
15111,17,36.305838,136.357181,0.792
15112,17,36.394985,136.458915,0.792
15113,20,35.711160,137.912164,0.7273
15114,20,36.105377,138.012589,2.2356
15115,20,36.105058,138.012853,0.7017
15116,20,35.322954,137.626847,0.7721
15117,22,35.002441,138.977917,2.6325
15118,22,35.241718,138.903622,3.9916
15120,22,34.814718,137.722647,1.9992
15121,22,34.714656,138.085952,1.3365
15122,22,34.775564,137.629575,0.7009
15123,22,34.680861,138.000642,1.3825
15125,23,34.877708,136.899272,0.793
15126,23,34.940330,136.948096,1.368
15127,23,34.664745,137.249231,0.812
15128,21,35.485617,137.437150,0.79
15129,21,35.991473,136.941169,1.2633
15130,24,34.728636,136.138245,1.6068
15131,24,34.622203,136.294527,23.4031
15132,24,34.673550,136.151519,1.121
15133,24,34.674535,136.207791,2.448
15134,30,34.355518,135.635135,2.2215
15135,30,34.280812,135.146043,2.1683
15136,30,34.269932,135.396729,0.816
15137,29,34.626885,135.980627,2.7018
15138,29,34.623910,135.686437,0.9856
15139,27,34.563262,135.421754,1.2672
15140,27,34.713844,135.684340,2.3328
15141,25,34.971490,136.216571,10.584
15142,25,34.977806,136.129808,1.1827
15143,25,35.114327,136.037187,1.6972
15144,25,35.333107,136.029806,0.7128
15146,28,34.936412,134.890351,1.3952
15147,28,34.936674,134.894046,1.5549
15148,28,34.829434,134.919566,0.7322
15149,28,34.751808,134.950171,1.8295
15150,28,35.056549,134.351662,0.768
15151,28,35.475016,134.605364,2.1349
15152,31,35.491155,133.266271,3.5884
15153,32,35.354523,132.775605,0.8202
15155,37,34.186841,134.178933,1.008
15156,37,34.165731,133.800768,2.8272
15157,38,33.767241,132.870851,1.9987
15158,36,34.039795,134.500162,2.0605
15159,36,33.943662,134.643182,1.0624
15160,33,34.901972,133.737983,1.584
15161,33,34.634202,134.050634,0.7215
15162,34,34.376493,133.347724,1.2585
15163,34,34.429354,132.969519,1.1968
15164,35,34.133912,130.977273,2.997
15165,35,34.245865,131.117601,1.1491
15166,35,34.079112,132.071622,3.0096
15167,35,34.144462,131.336866,0.8512
15168,40,33.692100,131.011116,0.79
15169,42,33.311383,129.614693,1.9542
15170,42,33.178753,129.810967,2.1168
15171,43,32.736507,130.946851,1.5928
15172,45,31.832799,130.918056,1.4036
15173,45,32.008723,131.368809,1.2553
15174,45,31.764200,131.468213,2.8012
15175,46,31.631027,130.829125,2.2022
15176,46,31.591822,130.948791,2.399
15177,46,31.750714,130.624030,10.7505
15178,46,31.349518,130.421310,1.1825
15179,46,31.496318,130.937878,0.7229
15180,46,31.490585,130.939612,2.8256
15181,46,31.499811,130.969851,1.199
15182,46,31.495803,130.939477,0.9867
15183,46,31.498039,130.945015,1.1668
15184,46,31.507709,130.936369,1.287
15189,12,35.463086,140.036114,7.2072
15190,43,32.895989,131.176060,1.9933
15191,46,31.266085,130.909214,2.9757
15192,46,31.333848,130.877167,1.287
15193,46,31.396678,130.776734,1.287
15194,46,31.698049,130.978235,1.2512
15204,01,43.020116,144.668949,31.6834
15205,46,32.103661,130.467366,3.0382
15206,46,32.106591,130.467633,3.0389
15207,01,43.037200,144.439159,92.2625
15208,46,31.270017,130.518193,24.6892
15209,46,31.320269,130.488072,2.4075
15210,40,33.076927,130.416974,13.1692
15211,46,32.037783,130.249815,11.8742
15215,37,34.261775,134.303731,0.854
15217,03,39.551761,141.933171,32.901
15218,42,32.902243,129.744761,2.1
15219,22,34.672740,137.903204,1.7728
15220,23,34.820220,136.997902,0.8186
15231,03,38.908324,141.159719,2.0908
15232,01,43.401032,144.535192,2.42
15233,01,43.485627,144.528299,2.4079
15234,03,39.771934,141.096357,4.3332
15235,02,40.485426,141.566960,2.3788
15236,36,34.007391,134.542078,2.5542
15237,46,31.683155,130.830928,1.364
15239,01,41.925670,140.663032,1.209
15240,01,41.886499,140.604657,1.302
15241,01,41.853398,140.602554,2.4213
15242,01,41.847489,140.602839,1.6848
15243,01,42.560717,140.331410,2.8818
15244,45,32.431391,131.589946,59.683
15245,43,32.224845,130.734724,7.3036
15246,01,42.594983,143.229293,2.9462
15247,01,42.627719,143.278834,3.5742
15248,04,38.626578,140.812966,1.5804
15249,07,37.295089,141.018100,1.6254
15250,07,37.295849,141.015845,1.7334
15251,07,37.465946,141.023534,6.5961
15252,07,37.365101,140.891473,2.6507
15253,07,37.381166,140.873840,1.134
15254,07,37.369368,140.887497,1.8648
15255,07,37.366444,140.881780,2.0664
15256,07,37.375948,140.876885,1.4616
15257,07,37.367105,140.884186,1.8156
15258,07,37.374181,140.871919,1.0899
15259,07,37.377834,140.872542,1.008
15260,07,37.380886,140.869106,3.1248
15261,07,37.364054,140.877863,1.1592
15262,07,37.363668,140.871638,0.9072
15263,07,37.477624,140.984574,59.9346
15264,07,37.467370,140.993783,25.2915
15265,07,37.619419,140.965938,0.8646
15266,07,37.844165,140.510675,0.96
15267,07,37.281849,141.015358,1.0854
15268,08,36.086930,140.065462,1.7688
15269,08,36.164575,140.035138,1.1936
15270,08,36.837956,140.740162,33.9404
15271,08,36.309597,140.296719,0.7597
15272,08,36.129637,139.932403,0.7581
15273,08,36.106437,140.569427,0.75
15274,08,36.095720,140.368358,1.5811
15275,08,36.020855,140.075622,0.7995
15276,08,36.296309,140.069029,1.2705
15277,09,36.484220,140.158627,2.0512
15278,01,42.704679,141.807844,64.6272
15279,10,36.320520,139.221577,1.8934
15280,46,31.425147,130.768669,1.8788
15281,11,36.134619,139.355570,0.70028
15283,10,36.270201,139.426150,1.0205
15284,10,36.398709,139.185136,1.2038
15285,11,35.962666,139.357179,0.808
15286,11,36.098555,139.326591,0.875
15287,11,35.809088,139.547643,1.0407
15288,12,35.634560,140.371868,2.03
15289,12,35.951255,139.891419,1.0819
15290,12,35.450562,140.069391,2.3788
15291,22,35.348271,138.913692,3.0472
15292,22,34.704620,137.564539,3.4495
15293,22,34.816920,137.719935,3.0016
15294,22,34.815709,137.721427,1.3137
15295,22,34.779451,137.947434,0.7074
15297,22,34.783321,137.855997,0.891
15299,19,35.842622,138.359088,1.9583
15300,18,36.248241,136.201442,2.457
15301,23,35.063528,136.872793,1.0052
15302,23,35.035675,136.999416,1.4064
15303,23,34.824788,136.871978,1.0942
15304,23,35.169671,137.103465,1.55
15307,21,35.201918,136.621879,1.3275
15308,21,35.400651,136.953477,2.1411
15309,21,35.306249,137.189798,1.0248
15310,21,35.406519,137.258490,1.2614
15311,21,35.417362,137.366552,0.7398
15312,24,35.122018,136.494682,0.8023
15313,24,35.107633,136.522530,1.3206
15314,24,34.884191,136.504666,1.5504
15315,24,34.849213,136.547657,1.0336
15318,24,35.090087,136.611348,2.00328
15320,24,35.114476,136.626533,1.567
15321,25,35.373427,136.384681,1.2432
15322,26,35.017196,135.584890,0.9369
15323,27,34.432450,135.459047,0.726
15324,27,34.424275,135.400110,1.2958
15325,28,34.733946,135.068465,1.864
15326,28,34.962348,135.244586,1.0029
15327,35,34.418133,131.425096,1.849
15328,35,34.051938,131.933153,1.6306
15329,35,34.280778,131.039372,1.2549
15330,35,34.213412,131.073289,0.8505
15331,35,33.992807,131.921917,1.4282
15332,35,34.055941,131.969966,0.9408
15333,37,34.442109,134.242859,0.9639
15334,36,34.064969,134.116333,1.4628
15335,36,34.048122,133.983290,0.8802
15342,36,34.052691,133.988260,0.768
15345,39,32.830427,132.955524,0.7607
15346,40,33.424191,130.709712,2.152
15347,40,33.859319,130.959050,3.0029
15348,42,32.871385,129.773794,15.1782
15349,42,33.263727,129.627913,3.0618
15350,42,33.266861,129.628447,3.0391
15351,43,32.267837,130.995920,1.2117
15352,44,33.011669,131.632711,1.0495
15353,45,32.420160,131.604081,1.1908
15354,46,31.759870,130.428750,1.6902
15355,46,31.280982,130.405666,1.7812
15356,47,26.094690,127.708912,0.9462
15357,47,24.420925,124.220780,2.1023
15365,40,33.568146,130.492474,0.8956
15366,44,33.099756,131.449419,38.6488
15367,07,37.020309,140.720699,42.2914
15368,12,35.676750,140.625015,0.8694
15369,08,36.287243,140.338274,0.9972
15370,08,36.285360,140.340400,0.8904
15371,08,36.282693,140.342012,1.2382
15378,07,37.339118,140.763287,19.9104
15379,07,37.307409,140.798961,19.9104
15384,12,35.808687,140.125822,1.8224
15386,01,42.842055,142.962968,2.5239
15387,01,42.915086,143.958085,2.631
15388,01,42.915498,143.951350,1.9782
15389,01,42.923020,143.961137,2.457
15390,01,42.473314,143.257101,2.2081
15391,01,42.792806,142.929735,1.776
15392,01,42.630639,143.303553,2.9017
15393,01,42.898877,143.397731,2.1582
15394,01,44.358657,141.704911,0.7936
15395,01,43.060122,144.537351,33.9908
15396,01,41.730656,140.552128,2.5525
15397,01,42.006228,140.746190,1.7688
15398,01,42.609975,143.338970,8.9096
15399,01,42.623267,141.415712,2.48
15400,33,35.071599,133.944514,6.47774
15401,03,39.620417,141.629840,15.5811
15402,04,38.074626,140.538619,30.672
15403,04,38.055989,140.699187,7.5153
15404,04,38.808323,141.002038,7.5088
15405,04,38.288810,140.620642,52.9293
15406,04,38.041504,140.680020,4.9245
15407,04,37.987234,140.547492,6.732
15408,04,38.644113,140.757995,2.5924
15409,04,38.764747,141.278692,1.17
15410,07,37.158717,140.223553,30.0096
15411,14,35.515636,139.344750,1.1988
15412,12,35.753845,140.291843,0.852
15413,12,35.658603,139.992016,2.2748
15414,07,37.253239,140.623862,34.836
15416,25,35.068143,136.320545,11.6643
15417,08,35.898152,140.666707,2.183
15418,08,36.275789,139.947134,0.7624
15420,08,35.951593,140.271055,0.798
15421,08,35.929038,140.256289,1.6133
15422,08,36.548277,140.380986,1.4067
15423,09,36.702060,139.677919,34.4014
15424,10,36.178381,138.991662,25.4746
15425,10,36.422987,138.817768,45.5095
15426,10,36.309267,138.936214,63.2059
15427,10,36.278718,138.914741,23.9705
15428,10,36.378168,138.927957,2.1024
15429,11,36.045573,139.428760,1.038
15430,11,36.067575,139.420847,0.714
15431,11,35.880983,139.798667,1.8216
15432,11,36.078341,139.401914,1.542
15433,16,36.700463,137.285391,5.2061
15434,16,36.742535,137.110661,1.4009
15435,17,36.841983,136.760344,1.0272
15436,17,37.006666,136.926444,2.172
15437,17,36.737481,136.696960,0.8002
15438,17,36.537441,136.596727,0.792
15439,18,35.881121,136.080333,3.2256
15440,20,35.973549,138.116188,10.418
15441,20,35.869015,138.016337,0.9075
15442,22,34.897075,138.229209,0.9702
15443,22,34.650153,138.084094,0.7873
15444,22,34.649484,138.080289,0.7257
15445,22,34.709601,138.871179,20.0079
15446,22,34.702935,137.937360,0.9735
15447,23,34.864666,137.383178,0.9266
15448,24,34.818410,136.574843,0.7522
15449,24,34.804364,136.501661,0.768
15450,24,34.916560,136.478868,1.0216
15451,21,35.453627,136.580938,1.0444
15452,21,35.367065,137.120950,16.3144
15453,21,35.386190,136.638785,1.023
15454,21,35.535505,136.853952,10.01
15455,11,35.965061,139.503620,0.7592
15456,11,35.987724,139.483156,0.7592
15457,37,34.277426,134.183215,1.575
15458,11,36.041879,139.593645,2.604
15459,29,34.555567,135.831219,1.2285
15460,12,36.017382,139.859077,0.8977
15461,28,34.270876,134.767467,2.289
15462,25,35.359964,136.000616,2.0501
15463,25,35.155861,136.263164,1.1905
15464,25,35.114903,136.153817,3.63
15465,25,35.137807,136.203679,0.78
15466,30,34.310081,135.517620,0.72
15467,26,35.482102,135.278856,2.002
15468,26,35.471253,135.313272,2.0416
15469,31,35.525518,134.364316,1.0087
15470,28,34.969583,134.694935,9.9867
15471,33,34.813412,134.018853,1.0251
15472,33,35.106798,134.177762,1.3701
15473,33,35.098504,134.182150,1.4716
15474,33,35.134417,134.188889,1.5792
15475,33,35.118928,134.186907,6.6748
15476,33,35.124174,134.193233,13.7016
15477,33,35.094640,134.171378,16.2756
15478,33,35.104870,134.171101,3.2592
15479,33,35.108953,134.175954,3.3062
15480,37,34.216568,134.390249,0.7227
15481,39,33.704780,133.871153,2.016
15482,39,33.528940,133.406188,1.2053
15483,36,33.816201,134.662897,1.1122
15484,40,33.691084,130.700142,1.0929
15485,42,33.235773,129.474286,2.0592
15486,43,33.057973,130.511494,2.0352
15487,44,33.346222,131.424863,1.015
15488,44,33.196672,131.450274,1.4731
15489,47,24.815062,125.305989,0.9169
15490,46,31.924245,130.795681,2.3256
15491,46,31.623799,130.462757,1.6065
15492,12,35.508290,140.101699,2.36702
15499,01,45.050289,142.310411,1.0939
15500,01,45.047345,142.316203,1.1688
15501,01,42.940514,142.949776,0.9325
15502,09,36.376225,140.024519,1.6021
15506,01,43.004633,141.545337,0.9572
15507,02,40.778910,141.154786,0.7015
15508,02,40.399943,141.431808,0.82
15509,03,39.222760,141.102492,0.7324
15510,04,38.455345,141.285143,0.7344
15511,04,38.074692,140.674979,1.7992
15512,15,37.413253,138.615597,0.846
15513,07,37.564825,140.065713,1.2544
15514,08,36.252723,139.848351,1.0234
15515,08,36.052811,140.080484,0.999
15516,08,36.270680,140.203275,1.05
15517,08,36.004884,140.266249,1.1999
15518,08,35.975009,140.554534,0.7169
15519,08,36.196969,140.041843,1.04
15520,08,36.757230,140.678625,1
15521,08,36.190573,139.876039,0.829
15522,09,36.362023,139.504926,1.0316
15523,10,36.230073,139.420159,0.748
15524,10,36.558764,138.470835,1.2096
15525,10,36.414172,138.839163,1.6296
15526,12,35.683320,140.400625,0.9375
15527,12,35.833409,140.302547,0.9333
15528,12,35.500489,140.163031,0.7053
15529,12,35.568428,140.244293,0.817
15530,12,35.625647,140.324695,1.995
15531,12,35.413308,140.330872,0.8008
15532,12,35.884822,140.000378,1.8816
15533,12,35.512755,140.362664,0.8694
15534,11,36.091847,139.285099,1.0282
15535,14,35.504808,139.521090,0.969
15536,22,34.751649,138.224764,0.8002
15537,22,34.836922,137.715720,0.8887
15538,22,34.725930,137.588397,0.8467
15540,20,36.314396,138.491526,0.9639
15541,23,35.003195,136.916524,0.7769
15542,23,35.115168,137.067106,1
15543,21,35.308184,137.128536,1.3098
15544,21,35.483237,137.414007,1
15545,24,34.834629,136.307562,0.7009
15546,24,34.808618,136.172001,1.0241
15547,25,34.854382,136.033319,0.7735
15548,26,34.752774,136.027893,0.8433
15549,26,35.204431,135.281991,0.906
15550,26,35.006918,135.536166,0.75
15551,28,35.022855,134.537791,0.7603
15552,28,34.788926,135.001618,1.552
